"시군구","기간","time","법정동","시군구명","date"
"서울특별시 성북구 종암동",2018,23,"종암동","성북구",2018-10-03
"서울특별시 성북구 하월곡동",2018,23,"하월곡동","성북구",2018-10-04
"서울특별시 성북구 석관동",2018,19,"석관동","성북구",2018-10-06
"서울특별시 성북구 종암동",2018,19,"종암동","성북구",2018-10-15
"서울특별시 성북구 석관동",2018,19,"석관동","성북구",2018-10-15
"서울특별시 성북구 동소문동3가",2018,8,"동소문동3가","성북구",2018-11-10
"서울특별시 성북구 장위동",2018,3,"장위동","성북구",2018-11-18
"서울특별시 성북구 안암동2가",2018,0,"안암동2가","성북구",2018-11-25
"서울특별시 성북구 석관동",2018,23,"석관동","성북구",2018-11-30
"서울특별시 성북구 돈암동",2018,2,"돈암동","성북구",2018-12-02
"서울특별시 성북구 보문동4가",2018,0,"보문동4가","성북구",2018-12-04
"서울특별시 성북구 하월곡동",2018,1,"하월곡동","성북구",2018-12-04
"서울특별시 성북구 석관동",2018,0,"석관동","성북구",2018-12-10
"서울특별시 성북구 하월곡동",2018,13,"하월곡동","성북구",2018-12-13
"서울특별시 성북구 하월곡동",2018,22,"하월곡동","성북구",2018-12-18
"서울특별시 성북구 정릉동",2019,18,"정릉동","성북구",2019-01-09
"서울특별시 성북구 정릉동",2019,23,"정릉동","성북구",2019-01-12
"서울특별시 성북구 하월곡동",2019,13,"하월곡동","성북구",2019-01-19
"서울특별시 성북구 동선동1가",2019,5,"동선동1가","성북구",2019-01-20
"서울특별시 성북구 하월곡동",2019,3,"하월곡동","성북구",2019-01-29
"서울특별시 성북구 종암동",2019,1,"종암동","성북구",2019-02-03
"서울특별시 성북구 종암동",2019,2,"종암동","성북구",2019-02-24
"서울특별시 성북구 장위동",2019,23,"장위동","성북구",2019-03-03
"서울특별시 성북구 하월곡동",2019,23,"하월곡동","성북구",2019-03-05
"서울특별시 성북구 장위동",2019,21,"장위동","성북구",2019-03-08
"서울특별시 성북구 종암동",2019,3,"종암동","성북구",2019-03-18
"서울특별시 성북구 안암동5가",2019,1,"안암동5가","성북구",2019-03-21
"서울특별시 성북구 종암동",2019,14,"종암동","성북구",2019-03-23
"서울특별시 성북구 하월곡동",2019,20,"하월곡동","성북구",2019-03-24
"서울특별시 성북구 하월곡동",2019,0,"하월곡동","성북구",2019-03-31
"서울특별시 성북구 안암동5가",2019,20,"안암동5가","성북구",2019-03-31
"서울특별시 성북구 하월곡동",2019,5,"하월곡동","성북구",2019-04-03
"서울특별시 성북구 하월곡동",2019,2,"하월곡동","성북구",2019-04-04
"서울특별시 성북구 길음동",2019,2,"길음동","성북구",2019-04-07
"서울특별시 성북구 석관동",2019,19,"석관동","성북구",2019-04-13
"서울특별시 성북구 보문동2가",2019,7,"보문동2가","성북구",2019-04-21
"서울특별시 성북구 하월곡동",2019,10,"하월곡동","성북구",2019-04-21
"서울특별시 성북구 삼선동2가",2019,8,"삼선동2가","성북구",2019-05-07
"서울특별시 성북구 장위동",2019,5,"장위동","성북구",2019-05-25
"서울특별시 성북구 석관동",2019,11,"석관동","성북구",2019-05-29
"서울특별시 성북구 하월곡동",2019,22,"하월곡동","성북구",2019-06-03
"서울특별시 성북구 장위동",2019,18,"장위동","성북구",2019-06-06
"서울특별시 성북구 하월곡동",2019,23,"하월곡동","성북구",2019-06-11
"서울특별시 성북구 정릉동",2019,23,"정릉동","성북구",2019-06-16
"서울특별시 성북구 길음동",2019,1,"길음동","성북구",2019-06-23
"서울특별시 성북구 정릉동",2019,20,"정릉동","성북구",2019-06-25
"서울특별시 성북구 돈암동",2019,3,"돈암동","성북구",2019-07-17
"서울특별시 성북구 하월곡동",2019,3,"하월곡동","성북구",2019-07-24
"서울특별시 성북구 정릉동",2019,1,"정릉동","성북구",2019-07-29
"서울특별시 성북구 장위동",2019,22,"장위동","성북구",2019-08-15
"서울특별시 성북구 동선동4가",2019,5,"동선동4가","성북구",2019-08-18
"서울특별시 성북구 장위동",2019,0,"장위동","성북구",2019-08-20
"서울특별시 성북구 장위동",2019,5,"장위동","성북구",2019-08-27
"서울특별시 성북구 정릉동",2019,16,"정릉동","성북구",2019-09-01
"서울특별시 성북구 길음동",2019,7,"길음동","성북구",2019-09-08
"서울특별시 성북구 상월곡동",2019,15,"상월곡동","성북구",2019-09-11
"서울특별시 성북구 하월곡동",2019,22,"하월곡동","성북구",2019-09-23
"서울특별시 성북구 종암동",2019,6,"종암동","성북구",2019-09-25
"서울특별시 성북구 하월곡동",2019,3,"하월곡동","성북구",2019-10-03
"서울특별시 성북구 정릉동",2019,14,"정릉동","성북구",2019-10-03
"서울특별시 성북구 돈암동",2019,20,"돈암동","성북구",2019-10-08
"서울특별시 성북구 삼선동5가",2019,0,"삼선동5가","성북구",2019-10-12
"서울특별시 성북구 길음동",2019,3,"길음동","성북구",2019-10-15
"서울특별시 성북구 정릉동",2019,21,"정릉동","성북구",2019-10-15
"서울특별시 성북구 동선동5가",2019,20,"동선동5가","성북구",2019-10-17
"서울특별시 성북구 정릉동",2019,5,"정릉동","성북구",2019-10-22
"서울특별시 성북구 정릉동",2019,6,"정릉동","성북구",2019-10-23
"서울특별시 성북구 정릉동",2019,17,"정릉동","성북구",2019-10-25
"서울특별시 성북구 하월곡동",2019,16,"하월곡동","성북구",2019-10-28
"서울특별시 성북구 길음동",2019,5,"길음동","성북구",2019-11-02
"서울특별시 성북구 동소문동5가",2019,2,"동소문동5가","성북구",2019-11-12
"서울특별시 성북구 하월곡동",2019,1,"하월곡동","성북구",2019-11-19
"서울특별시 성북구 종암동",2019,1,"종암동","성북구",2019-11-20
"서울특별시 성북구 정릉동",2019,3,"정릉동","성북구",2019-11-20
"서울특별시 성북구 보문동4가",2019,8,"보문동4가","성북구",2019-11-30
"서울특별시 성북구 삼선동4가",2019,0,"삼선동4가","성북구",2019-12-11
"서울특별시 성북구 장위동",2019,10,"장위동","성북구",2019-12-14
"서울특별시 송파구 문정동",2017,2,"문정동","송파구",2017-01-01
"서울특별시 송파구 가락동",2017,2,"가락동","송파구",2017-01-01
"서울특별시 송파구 잠실동",2017,4,"잠실동","송파구",2017-01-05
"서울특별시 송파구 잠실동",2017,23,"잠실동","송파구",2017-01-05
"서울특별시 송파구 풍납동",2017,2,"풍납동","송파구",2017-01-10
"서울특별시 송파구 오금동",2017,1,"오금동","송파구",2017-01-11
"서울특별시 송파구 송파동",2017,2,"송파동","송파구",2017-01-14
"서울특별시 송파구 잠실동",2017,20,"잠실동","송파구",2017-01-14
"서울특별시 송파구 방이동",2017,6,"방이동","송파구",2017-01-15
"서울특별시 송파구 풍납동",2017,6,"풍납동","송파구",2017-01-15
"서울특별시 송파구 가락동",2017,23,"가락동","송파구",2017-01-15
"서울특별시 송파구 풍납동",2017,1,"풍납동","송파구",2017-01-19
"서울특별시 송파구 오금동",2017,1,"오금동","송파구",2017-01-19
"서울특별시 송파구 삼전동",2017,8,"삼전동","송파구",2017-01-22
"서울특별시 송파구 잠실동",2017,8,"잠실동","송파구",2017-01-22
"서울특별시 송파구 신천동",2017,2,"신천동","송파구",2017-01-26
"서울특별시 송파구 가락동",2017,3,"가락동","송파구",2017-01-26
"서울특별시 송파구 삼전동",2017,21,"삼전동","송파구",2017-01-26
"서울특별시 송파구 삼전동",2017,0,"삼전동","송파구",2017-02-04
"서울특별시 송파구 잠실동",2017,1,"잠실동","송파구",2017-02-04
"서울특별시 송파구 가락동",2017,1,"가락동","송파구",2017-02-05
"서울특별시 송파구 문정동",2017,19,"문정동","송파구",2017-02-05
"서울특별시 송파구 가락동",2017,19,"가락동","송파구",2017-02-05
"서울특별시 송파구 거여동",2017,23,"거여동","송파구",2017-02-09
"서울특별시 송파구 문정동",2017,0,"문정동","송파구",2017-02-12
"서울특별시 송파구 가락동",2017,1,"가락동","송파구",2017-02-13
"서울특별시 송파구 송파동",2017,0,"송파동","송파구",2017-02-17
"서울특별시 송파구 가락동",2017,22,"가락동","송파구",2017-02-18
"서울특별시 송파구 잠실동",2017,20,"잠실동","송파구",2017-02-19
"서울특별시 송파구 풍납동",2017,1,"풍납동","송파구",2017-02-20
"서울특별시 송파구 오금동",2017,22,"오금동","송파구",2017-02-20
"서울특별시 송파구 잠실동",2017,2,"잠실동","송파구",2017-02-23
"서울특별시 송파구 잠실동",2017,22,"잠실동","송파구",2017-03-01
"서울특별시 송파구 가락동",2017,3,"가락동","송파구",2017-03-03
"서울특별시 송파구 가락동",2017,3,"가락동","송파구",2017-03-04
"서울특별시 송파구 잠실동",2017,22,"잠실동","송파구",2017-03-04
"서울특별시 송파구 장지동",2017,7,"장지동","송파구",2017-03-05
"서울특별시 송파구 신천동",2017,19,"신천동","송파구",2017-03-07
"서울특별시 송파구 풍납동",2017,10,"풍납동","송파구",2017-03-09
"서울특별시 송파구 신천동",2017,21,"신천동","송파구",2017-03-09
"서울특별시 송파구 장지동",2017,22,"장지동","송파구",2017-03-10
"서울특별시 송파구 잠실동",2017,10,"잠실동","송파구",2017-03-11
"서울특별시 송파구 잠실동",2017,10,"잠실동","송파구",2017-03-12
"서울특별시 송파구 장지동",2017,19,"장지동","송파구",2017-03-12
"서울특별시 송파구 가락동",2017,3,"가락동","송파구",2017-03-13
"서울특별시 송파구 삼전동",2017,5,"삼전동","송파구",2017-03-14
"서울특별시 송파구 방이동",2017,23,"방이동","송파구",2017-03-17
"서울특별시 송파구 가락동",2017,2,"가락동","송파구",2017-03-30
"서울특별시 송파구 문정동",2017,23,"문정동","송파구",2017-03-30
"서울특별시 송파구 신천동",2017,18,"신천동","송파구",2017-03-31
"서울특별시 송파구 송파동",2017,0,"송파동","송파구",2017-04-02
"서울특별시 송파구 신천동",2017,0,"신천동","송파구",2017-04-05
"서울특별시 송파구 송파동",2017,2,"송파동","송파구",2017-04-08
"서울특별시 송파구 가락동",2017,6,"가락동","송파구",2017-04-08
"서울특별시 송파구 잠실동",2017,1,"잠실동","송파구",2017-04-09
"서울특별시 송파구 방이동",2017,5,"방이동","송파구",2017-04-09
"서울특별시 송파구 문정동",2017,22,"문정동","송파구",2017-04-11
"서울특별시 송파구 삼전동",2017,0,"삼전동","송파구",2017-04-14
"서울특별시 송파구 잠실동",2017,0,"잠실동","송파구",2017-04-14
"서울특별시 송파구 문정동",2017,11,"문정동","송파구",2017-04-14
"서울특별시 송파구 가락동",2017,22,"가락동","송파구",2017-04-18
"서울특별시 송파구 송파동",2017,6,"송파동","송파구",2017-04-21
"서울특별시 송파구 석촌동",2017,21,"석촌동","송파구",2017-04-22
"서울특별시 송파구 잠실동",2017,22,"잠실동","송파구",2017-04-24
"서울특별시 송파구 송파동",2017,19,"송파동","송파구",2017-04-25
"서울특별시 송파구 석촌동",2017,23,"석촌동","송파구",2017-04-28
"서울특별시 송파구 잠실동",2017,1,"잠실동","송파구",2017-04-30
"서울특별시 송파구 송파동",2017,23,"송파동","송파구",2017-05-03
"서울특별시 송파구 잠실동",2017,3,"잠실동","송파구",2017-05-06
"서울특별시 송파구 잠실동",2017,19,"잠실동","송파구",2017-05-06
"서울특별시 송파구 장지동",2017,22,"장지동","송파구",2017-05-07
"서울특별시 송파구 방이동",2017,6,"방이동","송파구",2017-05-11
"서울특별시 송파구 잠실동",2017,0,"잠실동","송파구",2017-05-16
"서울특별시 송파구 문정동",2017,23,"문정동","송파구",2017-05-16
"서울특별시 송파구 잠실동",2017,10,"잠실동","송파구",2017-05-23
"서울특별시 송파구 잠실동",2017,23,"잠실동","송파구",2017-05-23
"서울특별시 송파구 거여동",2017,23,"거여동","송파구",2017-05-24
"서울특별시 송파구 잠실동",2017,2,"잠실동","송파구",2017-05-26
"서울특별시 송파구 송파동",2017,22,"송파동","송파구",2017-05-29
"서울특별시 송파구 거여동",2017,8,"거여동","송파구",2017-05-30
"서울특별시 송파구 잠실동",2017,2,"잠실동","송파구",2017-06-04
"서울특별시 송파구 신천동",2017,20,"신천동","송파구",2017-06-05
"서울특별시 송파구 문정동",2017,22,"문정동","송파구",2017-06-06
"서울특별시 송파구 방이동",2017,2,"방이동","송파구",2017-06-08
"서울특별시 송파구 문정동",2017,23,"문정동","송파구",2017-06-08
"서울특별시 송파구 문정동",2017,0,"문정동","송파구",2017-06-09
"서울특별시 송파구 잠실동",2017,21,"잠실동","송파구",2017-06-09
"서울특별시 송파구 잠실동",2017,2,"잠실동","송파구",2017-06-11
"서울특별시 송파구 잠실동",2017,14,"잠실동","송파구",2017-06-11
"서울특별시 송파구 잠실동",2017,6,"잠실동","송파구",2017-06-17
"서울특별시 송파구 송파동",2017,4,"송파동","송파구",2017-06-23
"서울특별시 송파구 가락동",2017,0,"가락동","송파구",2017-06-29
